target,mode,train_persona,train_size,layer,eval_persona,cohen_d,auc,n_pos,n_neg
truth,cross_persona,sadist,4000,53,villain,-0.32044242381178734,0.40190399999999993,250,250
truth,cross_persona,sadist,4000,53,pathological_liar,1.269103359808709,0.8204319999999999,250,250
truth,cross_persona,sadist,4000,53,Aura,0.5865705326110551,0.6659359999999999,250,250
truth,cross_persona,sadist,4000,53,mathematician,1.4530316187728265,0.854,250,250
truth,cross_persona,sadist,4000,53,neutral_long,-0.2528504544081149,0.44167999999999996,250,250
truth,cross_persona,villain,4000,25,default,0.5069916799364534,0.632896,250,250
truth,cross_persona,villain,4000,25,helpful_assistant,0.7553515227989173,0.709264,250,250
truth,cross_persona,villain,4000,25,sadist,0.7702203001742879,0.710624,250,250
truth,cross_persona,villain,4000,25,villain,1.0885071572827514,0.8066720000000001,250,250
truth,cross_persona,villain,4000,25,pathological_liar,0.9985073518974728,0.7589760000000001,250,250
truth,cross_persona,villain,4000,25,Aura,0.6386194524284142,0.675616,250,250
truth,cross_persona,villain,4000,25,mathematician,0.2628815595957373,0.562432,250,250
truth,cross_persona,villain,4000,25,neutral_long,0.30923620176579447,0.587568,250,250
truth,cross_persona,villain,4000,32,default,1.7335057416039146,0.890224,250,250
truth,cross_persona,villain,4000,32,helpful_assistant,1.666398421763096,0.879136,250,250
truth,cross_persona,villain,4000,32,sadist,-0.19678020484275857,0.452432,250,250
truth,cross_persona,villain,4000,32,villain,1.2912350351400093,0.8345119999999999,250,250
truth,cross_persona,villain,4000,32,pathological_liar,0.6713819154500137,0.6847840000000001,250,250
truth,cross_persona,villain,4000,32,Aura,1.371000394473283,0.832016,250,250
truth,cross_persona,villain,4000,32,mathematician,0.826779853768837,0.728752,250,250
truth,cross_persona,villain,4000,32,neutral_long,0.7875439776395137,0.7086559999999998,250,250
truth,cross_persona,villain,4000,39,default,1.8701274199099285,0.905824,250,250
truth,cross_persona,villain,4000,39,helpful_assistant,1.7377534295079797,0.8890880000000001,250,250
truth,cross_persona,villain,4000,39,sadist,0.3664446872272735,0.6068640000000001,250,250
truth,cross_persona,villain,4000,39,villain,1.2536950946208627,0.8268159999999999,250,250
truth,cross_persona,villain,4000,39,pathological_liar,-0.5661734686735682,0.33606400000000003,250,250
truth,cross_persona,villain,4000,39,Aura,0.7878416559106898,0.7178880000000001,250,250
truth,cross_persona,villain,4000,39,mathematician,1.2144002116351469,0.8267679999999998,250,250
truth,cross_persona,villain,4000,39,neutral_long,0.7346441380948774,0.716,250,250
truth,cross_persona,villain,4000,46,default,0.4279702517545996,0.626208,250,250
truth,cross_persona,villain,4000,46,helpful_assistant,0.31873937313132195,0.6082239999999999,250,250
truth,cross_persona,villain,4000,46,sadist,0.5385687527105365,0.6545599999999999,250,250
truth,cross_persona,villain,4000,46,villain,1.338562195435233,0.8356640000000001,250,250
truth,cross_persona,villain,4000,46,pathological_liar,0.701027811325799,0.692816,250,250
truth,cross_persona,villain,4000,46,Aura,0.1477929751665864,0.546496,250,250
truth,cross_persona,villain,4000,46,mathematician,0.14307571476401842,0.542784,250,250
truth,cross_persona,villain,4000,46,neutral_long,1.2139404726266725,0.808192,250,250
truth,cross_persona,villain,4000,53,default,-0.5430471254910093,0.34931199999999996,250,250
truth,cross_persona,villain,4000,53,helpful_assistant,1.201012543448414,0.7965439999999999,250,250
truth,cross_persona,villain,4000,53,sadist,0.1533291049191698,0.5392160000000001,250,250
truth,cross_persona,villain,4000,53,villain,1.3133833075506678,0.830816,250,250
truth,cross_persona,villain,4000,53,pathological_liar,1.2147659359991576,0.8033279999999999,250,250
truth,cross_persona,villain,4000,53,Aura,-0.2463061911144219,0.428704,250,250
truth,cross_persona,villain,4000,53,mathematician,0.02547595383900153,0.4927999999999999,250,250
truth,cross_persona,villain,4000,53,neutral_long,-0.6642690852778016,0.305024,250,250
truth,preference_baseline,preference,0,25,default,1.6265679386600733,0.881488,250,250
truth,preference_baseline,preference,0,25,helpful_assistant,1.7579071322460516,0.901648,250,250
truth,preference_baseline,preference,0,25,sadist,0.5013823528535978,0.6367039999999999,250,250
truth,preference_baseline,preference,0,25,villain,0.7499784737909638,0.7080000000000001,250,250
truth,preference_baseline,preference,0,25,pathological_liar,0.8199571784037456,0.7312,250,250
truth,preference_baseline,preference,0,25,Aura,0.821502761790267,0.7237920000000001,250,250
truth,preference_baseline,preference,0,25,mathematician,0.9929524399490864,0.7677120000000001,250,250
truth,preference_baseline,preference,0,25,neutral_long,0.9407519340467804,0.764096,250,250
harm,preference_baseline,preference,0,25,default,-3.230211868644267,0.021776,250,250
harm,preference_baseline,preference,0,25,helpful_assistant,-3.6221103044997274,0.015728000000000002,250,250
harm,preference_baseline,preference,0,25,sadist,-1.552674964903542,0.12913599999999997,250,250
harm,preference_baseline,preference,0,25,villain,-1.8624958785480155,0.087184,250,250
harm,preference_baseline,preference,0,25,pathological_liar,-2.1193484514228564,0.062495999999999996,250,250
harm,preference_baseline,preference,0,25,Aura,-1.9596090073071395,0.073616,250,250
harm,preference_baseline,preference,0,25,mathematician,-2.3155139212240843,0.059552,250,250
harm,preference_baseline,preference,0,25,neutral_long,-2.3921853715915695,0.0536,250,250
truth,preference_baseline,preference,0,32,default,1.9806655915401787,0.927744,250,250
truth,preference_baseline,preference,0,32,helpful_assistant,2.5055925555977208,0.951232,250,250
truth,preference_baseline,preference,0,32,sadist,0.20390531036902915,0.5568960000000001,250,250
truth,preference_baseline,preference,0,32,villain,0.4874800043177485,0.634416,250,250
truth,preference_baseline,preference,0,32,pathological_liar,-0.6849207322243612,0.306864,250,250
truth,preference_baseline,preference,0,32,Aura,0.848476498312851,0.728704,250,250
truth,preference_baseline,preference,0,32,mathematician,0.986960597536751,0.7578720000000001,250,250
truth,preference_baseline,preference,0,32,neutral_long,0.7867897013295132,0.71,250,250
harm,preference_baseline,preference,0,32,default,-3.1754471036758645,0.025776000000000004,250,250
harm,preference_baseline,preference,0,32,helpful_assistant,-3.6319987216922387,0.017744000000000003,250,250
harm,preference_baseline,preference,0,32,sadist,-1.3670821286052162,0.156848,250,250
harm,preference_baseline,preference,0,32,villain,-2.150003365454761,0.05486400000000001,250,250
harm,preference_baseline,preference,0,32,pathological_liar,-2.216482807026009,0.05134400000000001,250,250
harm,preference_baseline,preference,0,32,Aura,-1.7149925875874248,0.088704,250,250
harm,preference_baseline,preference,0,32,mathematician,-2.6215973605849983,0.037152000000000004,250,250
harm,preference_baseline,preference,0,32,neutral_long,-2.511175351724963,0.043648,250,250
truth,preference_baseline,preference,0,39,default,2.2019001315496722,0.938048,250,250
truth,preference_baseline,preference,0,39,helpful_assistant,2.486470139204933,0.952592,250,250
truth,preference_baseline,preference,0,39,sadist,0.29043953034582504,0.59216,250,250
truth,preference_baseline,preference,0,39,villain,1.014332283523,0.7781439999999998,250,250
truth,preference_baseline,preference,0,39,pathological_liar,-1.2314867921147241,0.177408,250,250
truth,preference_baseline,preference,0,39,Aura,0.926022476622325,0.7416159999999999,250,250
truth,preference_baseline,preference,0,39,mathematician,1.3980277046003093,0.847728,250,250
truth,preference_baseline,preference,0,39,neutral_long,1.028357485657635,0.773616,250,250
harm,preference_baseline,preference,0,39,default,-3.2708077708441485,0.025552,250,250
harm,preference_baseline,preference,0,39,helpful_assistant,-3.7317179688510134,0.018608000000000003,250,250
harm,preference_baseline,preference,0,39,sadist,-1.1640821633636051,0.19368,250,250
harm,preference_baseline,preference,0,39,villain,-2.0489701724466305,0.06056,250,250
harm,preference_baseline,preference,0,39,pathological_liar,-2.0139234349873534,0.066192,250,250
harm,preference_baseline,preference,0,39,Aura,-2.030253150543807,0.060848,250,250
harm,preference_baseline,preference,0,39,mathematician,-2.5044593331928575,0.043120000000000006,250,250
harm,preference_baseline,preference,0,39,neutral_long,-2.7351115887316366,0.03984,250,250
truth,preference_baseline,preference,0,46,default,1.7328685185711,0.8939680000000001,250,250
truth,preference_baseline,preference,0,46,helpful_assistant,2.274489901226729,0.9334719999999999,250,250
truth,preference_baseline,preference,0,46,sadist,0.11408009770143687,0.5311999999999999,250,250
truth,preference_baseline,preference,0,46,villain,0.4877007817533106,0.635088,250,250
truth,preference_baseline,preference,0,46,pathological_liar,-1.2583692602916332,0.182736,250,250
truth,preference_baseline,preference,0,46,Aura,0.8612126673681894,0.7261920000000001,250,250
truth,preference_baseline,preference,0,46,mathematician,0.7158010888802139,0.7043520000000001,250,250
truth,preference_baseline,preference,0,46,neutral_long,0.6485026201265666,0.68224,250,250
harm,preference_baseline,preference,0,46,default,-3.2313156816538195,0.026336000000000002,250,250
harm,preference_baseline,preference,0,46,helpful_assistant,-3.8197122420015845,0.018976,250,250
harm,preference_baseline,preference,0,46,sadist,-1.3731540106767857,0.16008,250,250
harm,preference_baseline,preference,0,46,villain,-2.274924157974702,0.047536,250,250
harm,preference_baseline,preference,0,46,pathological_liar,-2.233641047204572,0.06243200000000001,250,250
harm,preference_baseline,preference,0,46,Aura,-2.254532726868639,0.05348800000000001,250,250
harm,preference_baseline,preference,0,46,mathematician,-2.521857275476136,0.04504,250,250
harm,preference_baseline,preference,0,46,neutral_long,-2.7985540880885216,0.038208000000000006,250,250
truth,preference_baseline,preference,0,53,default,1.5811626572119417,0.86392,250,250
truth,preference_baseline,preference,0,53,helpful_assistant,2.1109972203802894,0.929056,250,250
truth,preference_baseline,preference,0,53,sadist,0.36491627216882844,0.602864,250,250
truth,preference_baseline,preference,0,53,villain,0.7003182941654102,0.6965920000000001,250,250
truth,preference_baseline,preference,0,53,pathological_liar,-0.9874340220035294,0.245392,250,250
truth,preference_baseline,preference,0,53,Aura,0.8100432865999395,0.7207520000000001,250,250
truth,preference_baseline,preference,0,53,mathematician,0.6340844808939922,0.685216,250,250
truth,preference_baseline,preference,0,53,neutral_long,0.2957852707113821,0.5746399999999999,250,250
harm,preference_baseline,preference,0,53,default,-3.1730718468581394,0.02728,250,250
harm,preference_baseline,preference,0,53,helpful_assistant,-3.6607880874199616,0.020016000000000006,250,250
harm,preference_baseline,preference,0,53,sadist,-1.209122098273096,0.192064,250,250
harm,preference_baseline,preference,0,53,villain,-2.0742133907868423,0.06292800000000001,250,250
harm,preference_baseline,preference,0,53,pathological_liar,-2.26387912118699,0.063104,250,250
harm,preference_baseline,preference,0,53,Aura,-1.96601292210758,0.07064000000000002,250,250
harm,preference_baseline,preference,0,53,mathematician,-2.462110429312868,0.04446400000000001,250,250
harm,preference_baseline,preference,0,53,neutral_long,-2.668697025507907,0.040560000000000006,250,250
